spotify_id,name,artists,popularity,is_explicit,duration,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6AvwRrfNtvWMG4w3MfKEoi,初恋キラー,乃紫,73,FALSE,132.472,初恋キラー,2024/5/8,0.714,0.825,5,-5.28,0,0.0519,0.15,0.00116,0.0707,0.978,146.041,4
0mWVScJbxO3tbXuiZOxYZE,"So Long, London",Taylor Swift,50,FALSE,262.974,THE TORTURED POETS DEPARTMENT,2024/4/18,0.488,0.545,9,-11.388,1,0.317,0.73,0.0046,0.0832,0.301,160.096,4
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,86,TRUE,218.004,THE TORTURED POETS DEPARTMENT,2024/4/18,0.7,0.763,0,-8.29,1,0.0513,0.147,0,0.137,0.226,130.018,4
6jRyCWUAnRVir3OK4jSZvV,さよーならまたいつか！- Sayonara,Kenshi Yonezu,72,FALSE,201.251,さよーならまたいつか！- Sayonara,2024/4/8,0.83,0.603,7,-6.618,1,0.0344,0.211,0,0.0575,0.86,121.964,4
2mhdhTWqT8RhkTlN2yWZZi,7 Minute Drill,J. Cole,74,TRUE,212.213,Might Delete Later,2024/4/5,0.643,0.791,10,-5.106,0,0.237,0.0365,0,0.0993,0.741,85.434,4
1VxEaXbIq3xAvqh80xP67w,JOLENE,Beyoncé,30,FALSE,189.638,COWBOY CARTER,2024/3/27,0.57,0.816,11,-5.378,0,0.153,0.574,0,0.737,0.844,106.152,4
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin",58,TRUE,228.266,WE DON'T TRUST YOU,2024/3/22,0.64,0.552,2,-5.679,1,0.129,0.0215,0,0.119,0.112,144.941,4
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",85,TRUE,228.266,WE DON'T TRUST YOU,2024/3/22,0.64,0.552,2,-5.679,1,0.129,0.0215,0,0.119,0.112,144.941,4
4hsEFcCA7AL5hlKG4PRp2Z,Michi Teyu Ku (Overflowing),Fujii Kaze,61,FALSE,310.997,Michi Teyu Ku (Overflowing),2024/3/14,0.565,0.591,9,-7.91,1,0.0336,0.473,0.0523,0.107,0.429,143.99,4
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,50,FALSE,186.191,Saturn,2024/2/22,0.411,0.619,1,-6.834,1,0.0368,0.62,0,0.11,0.337,177.937,4
0FlwhvrncUKrEAhzunmCKm,Forever,Noah Kahan,44,FALSE,268.353,Stick Season (Forever),2024/2/9,0.395,0.254,0,-10.855,1,0.037,0.723,0,0.122,0.235,94.78,4
0Tgm7wkLb0AfAHAZDschvD,BACK TO ME,"Kanye West, Ty Dolla $ign",80,TRUE,295.471,VULTURES 1,2024/2/9,0.815,0.788,1,-7.216,1,0.0884,0.00104,0,0.0613,0.336,95.66,4
5qI5EUqfDJpQ7w6sMECK7U,Super Lady,(G)I-DLE,80,FALSE,152.186,2,2024/1/29,0.795,0.869,4,-4.456,0,0.116,0.0927,0,0.109,0.525,121.941,4
2l7UudWZ44l1WbHx6ANod9,Homesick (with Sam Fender),"Noah Kahan, Sam Fender",45,TRUE,194.416,Homesick (with Sam Fender),2024/1/19,0.465,0.63,6,-6.442,1,0.0398,0.0285,0.0000053,0.339,0.389,169.833,4
7sditHCsoFw3nHnjFv1BHV,ナハトムジーク,Mrs. GREEN APPLE,76,FALSE,262.984,ナハトムジーク,2024/1/16,0.479,0.641,8,-5.31,1,0.0415,0.0896,0,0.0666,0.275,146.354,4
3jNwPOqdPvQIr5dRT0hzgY,タイムパラドックス,Vaundy,77,FALSE,226.557,タイムパラドックス,2024/1/7,0.829,0.514,2,-5.333,1,0.0531,0.439,0.00000145,0.231,0.757,82.05,4
18mkDTCwDfZyTJNYieHxhQ,GOAT,Number_i,53,FALSE,157.2,GOAT,2024/1/1,0.665,0.903,9,-2.846,1,0.313,0.0299,0.00000201,0.185,0.726,179.929,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,96,FALSE,206.019,GOLDEN,2023/11/3,0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4
4NioO5R9sHEZh4cGzMHyNt,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,57,FALSE,279.833,1989 (Taylor's Version),2023/10/26,0.626,0.547,4,-8.285,1,0.0342,0.0656,0.0000167,0.149,0.192,109.946,4
0rKWJnmo6Q0ovoPOLoLm0t,TOO MUCH,"The Kid LAROI, Jung Kook, Central Cee",88,TRUE,203.894,TOO MUCH,2023/10/19,0.758,0.703,10,-5.979,0,0.172,0.252,0,0.146,0.465,94.985,4
0YTM7bCx451c6LQbkddy4Q,勇者,YOASOBI,74,FALSE,194.266,THE BOOK 3,2023/10/4,0.655,0.907,5,-3.868,1,0.0488,0.0351,0.0000137,0.15,0.506,103.968,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,93,FALSE,210.688,I've Tried Everything But Therapy (Part 1),2023/9/15,0.561,0.604,9,-4.409,1,0.0337,0.199,0.000019,0.104,0.242,159.92,3
59NraMJsLaMCVtwXTSia8i,Prada,"cassö, RAYE, D-Block Europe",91,TRUE,132.359,Prada,2023/8/11,0.638,0.717,8,-5.804,1,0.0375,0.001,0.00000179,0.113,0.422,141.904,4
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,94,FALSE,200.255,Water,2023/7/28,0.673,0.722,3,-3.495,0,0.0755,0.0856,0,0.137,0.519,117.187,4
5i8lwhzx9FyilInJWa5lhn,rendez-vous,shy taupe,55,FALSE,237.739,kidnapping / rendez-vous,2023/4/25,0.497,0.649,2,-4.76,1,0.0325,0.117,0,0.17,0.317,146.056,4
3gQ19Wo6CbBpdHYmt2GVt0,Kaiju no Hanauta,Vaundy,47,FALSE,224.804,strobo,2020/5/27,0.335,0.943,2,-3.176,1,0.067,0.00334,0,0.324,0.64,75.093,4
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,96,FALSE,204.093,Santa Tell Me,2014/11/24,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,4
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,91,FALSE,266.773,Parachutes,2000/7/10,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
0xxZY5C9xxij3D1HkzbnfC,Monster Mash,"Bobby ""Boris"" Pickett, The Crypt-Kickers",81,FALSE,192.04,The Original Monster Mash,1962/1/1,0.541,0.504,11,-14.191,0,0.457,0.375,0,0.421,0.707,68.482,4
0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown",77,TRUE,253.834,CHROMAKOPIA,2024/10/28,0.373,0.818,3,-3.19,0,0.102,0.36,0,0.434,0.361,97.571,4
4gxEY3Mh5FZZDAJAKPNrCS,CRAZY,LE SSERAFIM,79,FALSE,164.554,CRAZY (Party Remixes 1),2024/9/2,0.802,0.899,11,-2.223,0,0.126,0.00953,0.000291,0.101,0.531,130.047,4
52ItXyP098zb8OR4na4iQk,がらくた - JUNK,Kenshi Yonezu,70,FALSE,237.6,LOST CORNER,2024/8/21,0.57,0.7,7,-6.605,1,0.038,0.342,0.0011,0.16,0.421,79.003,4
1nysdCpKAh6yif4JkmoiNy,カーテンコール,Yuuri,71,FALSE,243.026,カーテンコール,2024/7/19,0.545,0.905,5,-3.823,1,0.0684,0.103,0,0.182,0.735,141.131,4
58Q3FZFs1YXPpliWQB5kXB,Right Now,NewJeans,69,FALSE,160.413,Supernatural,2024/6/21,0.67,0.802,3,-6.555,0,0.0468,0.123,0.00478,0.121,0.551,171.977,4
3FzRKDirkUsApk11WEz1wz,BON,Number_i,59,FALSE,203.029,No.O -ring-,2024/5/27,0.751,0.764,10,-6.555,0,0.265,0.0103,0,0.0653,0.65,88.035,4
6i8MbzVn4nzyjUcSoVcz7B,Armageddon,aespa,76,FALSE,196.466,Armageddon - The 1st Album,2024/5/27,0.695,0.789,9,-2.05,1,0.0671,0.0651,0.00000139,0.168,0.469,91.991,4
05msZuGKP3OCUGQnvLBOf4,My Boy Only Breaks His Favorite Toys,Taylor Swift,56,FALSE,203.801,THE TORTURED POETS DEPARTMENT,2024/4/18,0.593,0.582,0,-7.392,1,0.0285,0.165,0,0.31,0.436,97.079,4
7sVbKoBdhXtYCEOO6qC1SN,We Still Don't Trust You,"Future, Metro Boomin",62,TRUE,252.92,WE STILL DON'T TRUST YOU,2024/4/12,0.714,0.581,0,-6,0,0.0265,0.0614,0.0411,0.402,0.421,109.998,4
1yfKakY4rvI17lk20ekuRA,Crocodile Tearz,J. Cole,73,TRUE,229.186,Might Delete Later,2024/4/5,0.793,0.492,9,-8.583,0,0.0772,0.0527,0,0.0646,0.198,86.978,4
6zuPQl2RVqQ4y5nAH61CFC,II MOST WANTED,"Beyoncé, Miley Cyrus",28,FALSE,208.521,COWBOY CARTER,2024/3/27,0.533,0.355,8,-6.132,1,0.0289,0.497,0,0.174,0.256,137.986,4
1pnDvUuAEd6z8bKEsbAjk1,We Don't Trust You,"Future, Metro Boomin",62,TRUE,226.213,WE DON'T TRUST YOU,2024/3/22,0.779,0.508,6,-7.169,0,0.271,0.478,0.000439,0.243,0.346,124.091,4
1k68vKHNQXU5CHqcM7Yp7N,HAPPY,DAY6,63,FALSE,189.934,Fourever,2024/3/18,0.535,0.963,9,-3.363,1,0.0798,0.000873,0,0.137,0.614,80.002,4
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,Ariana Grande,81,TRUE,173.639,eternal sunshine,2024/3/8,0.796,0.623,7,-5.819,0,0.0522,0.149,0,0.0746,0.443,98.003,4
7cIn67LEvk16v6komC8znS,ONE SPARK,TWICE,76,FALSE,183.559,With YOU-th,2024/2/23,0.592,0.766,4,-4.928,0,0.0727,0.0151,0,0.753,0.413,169.005,4
5juCu4WFTFRZ2XilopAMTy,Bam Yang Gang,BIBI,75,FALSE,146.197,Bam Yang Gang,2024/2/13,0.455,0.408,6,-8.72,0,0.0642,0.771,0.0000655,0.0958,0.743,178.047,3
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Bryson Tiller,88,TRUE,161.342,Whatever She Wants,2024/2/13,0.82,0.487,9,-7.358,0,0.0959,0.102,0,0.0803,0.431,96.028,4
4E3XDKil4ElJt6sXuz5cc6,BURN,"Kanye West, Ty Dolla $ign",80,TRUE,111.458,VULTURES 1,2024/2/9,0.594,0.885,4,-6.21,0,0.394,0.0158,0.00000629,0.856,0.735,105.017,4
6OON4kMjTFqARMFrRbmlwy,STARS,"Kanye West, Ty Dolla $ign",81,TRUE,115.238,VULTURES 1,2024/2/9,0.584,0.567,0,-8.272,0,0.0436,0.258,0.121,0.118,0.266,125.991,4
2FoahzOSxJnalPA8aBUme3,all of me,21 Savage,70,TRUE,198.292,american dream,2024/1/12,0.653,0.805,5,-5.708,0,0.304,0.12,0.0000117,0.842,0.791,159.947,4
5LkmpgQYtwHtuvASgnLBe1,ダンスホール,Mrs. GREEN APPLE,51,FALSE,203.149,Inferno & More Hits,2023/12/1,0.736,0.695,7,-3.87,1,0.0468,0.0209,0,0.0517,0.784,109.976,4
5XWlyfo0kZ8LF7VSyfS4Ew,Drama,aespa,85,FALSE,214.973,Drama - The 4th Mini Album,2023/11/10,0.644,0.872,6,-1.54,0,0.0417,0.164,0,0.363,0.378,131.016,4
70R10GZEIyNaOsltKW5kli,3am - Demo Ver.,Patrick Brasca,59,FALSE,156.416,3am (Demo Ver.),2023/10/27,0.505,0.486,6,-10.314,1,0.0332,0.129,0,0.164,0.671,87.894,4
5h1BN75CEh8wdSwE1xrbSe,Slow Dancing,V,82,FALSE,187.026,Layover,2023/9/8,0.579,0.63,8,-7.758,1,0.058,0.257,0.00462,0.0986,0.552,155.96,4
59hBR0BCtJsfIbV9VzCVAp,Set Me Free Pt.2,Jimin,79,TRUE,200.929,Set Me Free Pt.2,2023/3/17,0.585,0.815,0,-4.165,0,0.0565,0.115,0,0.124,0.564,132.09,4
7fAdinC2UTc0Y9GiKrkTtu,字字句句,卢卢快闭嘴,71,FALSE,200,字字句句,2022/12/29,0.488,0.452,2,-8.957,1,0.0456,0.732,0,0.108,0.368,138.072,4
6pFxVcn6T4BdP8mfZpTQHZ,想和你看五月的晚霞,陳華,70,FALSE,233.406,華與浪漫,2022/9/16,0.44,0.55,1,-7.17,1,0.073,0.68,0,0.142,0.201,181.919,4
1rv46mRwDqMEhOBZ7vODg3,It's Beginning to Look a Lot like Christmas,Michael Bublé,87,FALSE,207.199,Christmas (Deluxe Special Edition),2011/10/14,0.331,0.223,4,-11.274,1,0.0338,0.88,0.00000592,0.343,0.355,92.896,3
3mhsDyQpX2L8sJMdWUHOi3,This Is Halloween,The Citizens of Halloween,59,FALSE,196.56,The Nightmare Before Christmas (Original Motion Picture Soundtrack),1993/10/12,0.567,0.508,7,-12.823,1,0.0502,0.767,0,0.145,0.647,167.63,4
3VTNVsTTu05dmTsVFrmGpK,Fairytale of New York (feat. Kirsty MacColl),"The Pogues, Kirsty MacColl",82,FALSE,272.466,If I Should Fall from Grace with God (Expanded Edition),1988/9/5,0.271,0.551,2,-7.48,1,0.0457,0.582,0.0000416,0.256,0.428,78.111,4
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,Andy Williams,79,FALSE,151,The Andy Williams Christmas Album,1963/1/1,0.234,0.526,2,-11.656,1,0.0411,0.871,0.00000234,0.122,0.649,201.739,3
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,95,FALSE,117.146,A Winter Romance,1959/1/1,0.451,0.24,1,-14.014,1,0.0351,0.912,0.00000245,0.175,0.701,134.009,4
3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",75,TRUE,255.915,CHROMAKOPIA,2024/10/28,0.505,0.812,1,-3.986,1,0.461,0.285,0,0.444,0.664,80.09,4
145tqlcE6YFsjNfxi9K3AE,"LOVE, MONEY, FAME (feat. DJ Khaled)","SEVENTEEN, DJ Khaled",69,FALSE,186.386,SEVENTEEN 12th Mini Album 'SPILL THE FEELS',2024/10/14,0.87,0.703,7,-4.371,1,0.0514,0.0412,0,0.0617,0.789,100.017,4
3nQ24dxqvxZEVwlHTeuLz0,Sympathy is a knife featuring ariana grande,"Charli xcx, Ariana Grande",71,TRUE,154.126,Brat and it’s completely different but also still brat,2024/10/11,0.711,0.603,3,-7.815,1,0.0405,0.0962,0,0.112,0.339,135.151,4
2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Linkin Park,55,TRUE,190.427,The Emptiness Machine,2024/9/5,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4
7I3RalBqE7ZE0RSxgGlGlm,Habits,"Eminem, White Gold",81,TRUE,298.384,The Death of Slim Shady (Coup De Grâce),2024/7/12,0.824,0.878,1,-5.02,0,0.273,0.169,0,0.369,0.645,100.005,4
4e1aewX6ATPcdfQIqr7gqO,Sticky,KISS OF LIFE,80,FALSE,157.12,Sticky,2024/7/1,0.702,0.701,10,-3.86,0,0.0758,0.391,0,0.132,0.595,99.971,4
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,61,FALSE,303.44,HIT ME HARD AND SOFT,2024/5/17,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4
1wFFFzJ5EsKbBWZriAcubN,Family Matters,Drake,48,TRUE,456.933,Family Matters,2024/5/3,0.527,0.492,1,-9.774,1,0.279,0.0047,0,0.306,0.234,164.005,4
4S8PxReB1UiDR2F5x1lyIR,meet the grahams,Kendrick Lamar,72,TRUE,392.138,meet the grahams,2024/5/3,0.479,0.802,5,-6.252,1,0.309,0.55,0.00045,0.11,0.602,74.98,4
1jXkl4Jv3iiX0Maj77witN,HEYA,IVE,61,FALSE,189.68,IVE SWITCH,2024/4/29,0.702,0.837,5,-3.447,0,0.0567,0.0297,0,0.227,0.685,91.986,4
2UE9XGbAzicJIyo4bB6sqM,MAESTRO,SEVENTEEN,66,FALSE,198.906,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',2024/4/29,0.679,0.842,4,-4.113,0,0.189,0.0819,0.0000012,0.148,0.589,151.984,4
01vIbnKIo9QDYeqSc7ecoi,相思相愛,aiko,75,FALSE,260.903,相思相愛,2024/4/12,0.523,0.483,9,-5.854,1,0.0265,0.0239,0.0000205,0.0992,0.595,185.85,4
0hKtu53OlIFXVuYkZwcn3o,Cinderella,"Future, Metro Boomin, Travis Scott",80,TRUE,169.84,WE DON'T TRUST YOU,2024/3/22,0.876,0.412,5,-7.74,0,0.0748,0.431,0,0.101,0.15,130.052,4
5glPFBAuA1C85tBcVWVzvO,満ちてゆく,Fujii Kaze,77,FALSE,310.997,満ちてゆく,2024/3/14,0.565,0.591,9,-7.91,1,0.0336,0.473,0.0523,0.107,0.429,143.99,4
3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,Ariana Grande,77,FALSE,210.2,eternal sunshine,2024/3/8,0.658,0.505,9,-6.947,1,0.105,0.537,0,0.113,0.331,159.947,4
30slz6D2PtbwDimGJaEVsH,運轉人生 - 影集《華麗計程車行》插曲,邱軍,64,FALSE,208.274,情歌手,2024/2/23,0.532,0.579,0,-5.021,1,0.03,0.466,0,0.323,0.362,131.92,3
7o0TPSw494RG2Q4iWmd1v6,唱,Ado,49,FALSE,189.772,"Ado ""Ready For My Show Playlist""",2024/2/6,0.616,0.975,10,-0.425,0,0.208,0.172,0.00000162,0.143,0.742,132.054,4
2vNPGH1x5ZwxTjlvzLCyc2,Fate,(G)I-DLE,74,FALSE,161.546,2,2024/1/29,0.872,0.73,0,-4.86,1,0.0998,0.227,0,0.374,0.812,114.956,4
6x9pCndnXEoea0CMcfjs9W,n.h.i.e.,"21 Savage, Doja Cat",63,TRUE,143.718,american dream,2024/1/12,0.818,0.512,5,-9.056,0,0.0926,0.093,0.0441,0.11,0.155,131.967,4
3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,YG Marley,94,TRUE,263.04,Praise Jah In The Moonlight,2023/12/27,0.66,0.727,6,-4.028,0,0.0441,0.128,0.0000131,0.524,0.418,125.023,4
3492WnE9Bt9Ek20mpe60o2,喜歡你,斑恩Ben,63,FALSE,142.5,喜歡你,2023/12/3,0.772,0.316,10,-11.576,1,0.0446,0.488,0.00000352,0.125,0.883,128.063,4
6uTPdRrEDeH8Fyg5L5qmeU,Never Lose Me,Flo Milli,92,TRUE,125.901,Never Lose Me,2023/11/30,0.781,0.567,1,-7.857,1,0.0969,0.0504,0,0.0981,0.0743,121.964,4
0R6NfOiLzLj4O5VbYSJAjf,La Diabla,Xavi,99,FALSE,172.264,La Diabla,2023/11/30,0.751,0.819,11,-4.372,0,0.0409,0.255,0,0.236,0.697,131.842,3
5Se32hEA9raeboZerywxka,You Broke My Heart,Drake,71,TRUE,230.709,For All The Dogs Scary Hours Edition,2023/11/17,0.465,0.7,10,-5.163,0,0.0893,0.203,0,0.299,0.276,120.854,4
6T0sEnqjmHISIKwFETeeiP,Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,87,FALSE,171.818,1989 (Taylor's Version),2023/10/26,0.699,0.621,0,-8.739,1,0.0369,0.198,0,0.104,0.344,118.048,4
7uyeEbG6hyApgXuEypGcsZ,Baddie,IVE,82,FALSE,154.36,I'VE MINE,2023/10/13,0.736,0.678,5,-4.503,1,0.0464,0.0459,0.00000546,0.104,0.757,160.045,4
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake, J. Cole",90,TRUE,247.444,For All The Dogs,2023/10/6,0.47,0.64,2,-7.779,1,0.32,0.0277,0,0.382,0.248,163.92,4
4uOBL4DDWWVx4RhYKlPbPC,Queencard,(G)I-DLE,85,FALSE,161.24,I feel,2023/5/15,0.815,0.834,4,-2.828,0,0.0475,0.0327,0.000268,0.27,0.692,129.989,4
6auT8cRBu3BgPRBrdVBY15,London Boy,Lim Young Woong,68,FALSE,244.5,Polaroid,2022/11/15,0.52,0.875,2,-1.589,1,0.0346,0.395,0,0.515,0.657,133.096,4
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,87,FALSE,226.6,FOUR (Deluxe),2014/11/17,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4
0b7j16ybxD7YJFtj8dou8Z,Vindaloo,Fat Les,59,FALSE,221,Vindaloo,1998/1/1,0.646,0.969,9,-5.308,1,0.0776,0.115,0,0.276,0.352,120.061,4
0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - Remastered,Oasis,74,FALSE,289.56,(What's The Story) Morning Glory? [Remastered],1995/10/2,0.327,0.938,0,-3.237,1,0.0636,0.0707,0.00000379,0.148,0.327,162.933,4
4TJUS843fKiqqIzycM74Oy,Should've Been A Cowboy,Toby Keith,73,FALSE,211.306,Toby Keith,1993/4/20,0.618,0.672,7,-7.92,1,0.0353,0.441,0.00000149,0.214,0.705,133.439,4
3Umj02ZNl4d356pS1D38mn,Hey Jane,"Tyler, The Creator",75,TRUE,240.742,CHROMAKOPIA,2024/10/28,0.495,0.784,10,-7.027,0,0.42,0.555,0,0.621,0.669,94.563,4
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,82,TRUE,166.3,The Secret of Us (Deluxe),2024/10/18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
2cupzYHOSLmMqDHRVQfI9j,Same Blue,OFFICIAL HIGE DANDISM,59,FALSE,237.836,Same Blue,2024/10/2,0.496,0.948,5,-5.788,0,0.0816,0.0155,0,0.11,0.158,92.026,3
102YUQbYmwdBXS7jwamI90,Good Graces,Sabrina Carpenter,82,TRUE,185.265,Short n' Sweet,2024/8/23,0.758,0.759,5,-5.315,1,0.0479,0.329,0.00000396,0.144,0.732,126.012,4
1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,Sabrina Carpenter,91,FALSE,171.869,Short n' Sweet,2024/8/23,0.739,0.727,11,-5.968,0,0.0426,0.0678,0,0.104,0.676,94.99,4
3d2bsbugow8JiNvuaRupFH,Slow Dance (feat. Sofia Carson),"Jimin, Sofia Carson",78,FALSE,188.399,MUSE,2024/7/19,0.68,0.719,1,-6.078,1,0.0708,0.132,0,0.0295,0.8,87.016,4
294hRgOqnGW2BemqP8D35X,Klaxon,(G)I-DLE,72,FALSE,175.106,I SWAY,2024/7/8,0.89,0.886,11,-3.408,0,0.185,0.13,0,0.309,0.801,119.986,4
33qTER0xTXBQPDMSYR1hGX,Dear,Mrs. GREEN APPLE,67,FALSE,311.215,Dear,2024/5/19,0.566,0.716,11,-4.875,1,0.033,0.00669,0,0.194,0.402,125.006,4
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,93,FALSE,172.533,Stargazing,2024/5/10,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,Taylor Swift,53,TRUE,340.428,THE TORTURED POETS DEPARTMENT,2024/4/18,0.414,0.716,4,-7.639,1,0.134,0.388,0,0.139,0.448,79.274,4
6ocGUvvzNkvf4hAV9VFb4P,AMERIICAN REQUIEM,Beyoncé,30,FALSE,325.037,COWBOY CARTER,2024/3/27,0.374,0.515,4,-6.482,1,0.0363,0.0963,0,0.171,0.0568,93.769,4
3OxL6MuctgZp1e0zxoAZhH,Young Metro,"Future, Metro Boomin",65,TRUE,205.346,WE DON'T TRUST YOU,2024/3/22,0.716,0.664,6,-7.297,0,0.0571,0.11,0,0.11,0.209,112.054,4
6M6ZNRplLNspFEn6Ab3mOv,オレンジ,SPYAIR,75,FALSE,235.2,オレンジ,2024/2/14,0.402,0.878,2,-4.367,1,0.0846,0.000242,0,0.173,0.358,100.267,4
3qnbLYCLzKvGIQXFyopS2H,TALKING,"Kanye West, Ty Dolla $ign",43,TRUE,185.11,VULTURES 1,2024/2/9,0.47,0.454,9,-9.567,1,0.135,0.417,0.00000174,0.207,0.34,148.383,4
6nIoYpfSvie3Ln46dyi8FC,冬と春,back number,76,FALSE,256.786,冬と春,2024/1/24,0.47,0.768,3,-4.039,1,0.0403,0.0407,0,0.352,0.522,152.105,4
6XaJfhwof7qIgbbXO5tIQI,Igual Que Un Ángel (with Peso Pluma),"Kali Uchis, Peso Pluma",87,FALSE,260.37,ORQUÍDEAS,2024/1/12,0.685,0.61,5,-5.36,0,0.0343,0.00348,0.00054,0.183,0.464,107.999,4
1a73gcEg6h6Re6hHXoVltJ,FTCU,Nicki Minaj,86,TRUE,172.137,Pink Friday 2,2023/12/8,0.928,0.458,11,-6.751,1,0.187,0.0175,0.000446,0.118,0.242,144.995,4
2EmkTBTh964LQen4Vz0svg,花になって - Be a flower,Ryokuoushoku Shakai,74,FALSE,199.333,花になって - Be a flower,2023/10/29,0.569,0.953,10,-2.018,0,0.109,0.166,0.00000578,0.071,0.477,96.047,3
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),Taylor Swift,64,FALSE,212.6,1989 (Taylor's Version),2023/10/26,0.761,0.607,7,-4.83,1,0.0312,0.00961,0.0000224,0.367,0.674,116.98,4
21ewxM3YvcdTj7cC0XwznO,Do or Die,Lim Young Woong,73,FALSE,205.44,Do or Die,2023/10/9,0.6,0.819,1,-5.019,1,0.0451,0.0287,0,0.308,0.645,124.908,4
3F2BLyGt6zYLrHYpbdTw5L,I Want That,(G)I-DLE,71,FALSE,171.666,HEAT,2023/10/4,0.8,0.87,0,-5.787,0,0.0832,0.0693,0.000584,0.0742,0.434,120.06,4
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,83,TRUE,265.36,Scarlet,2023/9/20,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4
12usPU2WnqgCHAW1EK2dfd,青のすみか,Tatsuya Kitani,85,FALSE,196.466,青のすみか,2023/7/7,0.479,0.898,1,-4.809,1,0.169,0.0134,0,0.297,0.639,151.99,4
170XOP1T4MvY9TLTgPw07D,Magic,Mrs. GREEN APPLE,73,FALSE,263.106,ANTENNA,2023/7/4,0.671,0.758,7,-3.793,1,0.0474,0.0604,0,0.332,0.537,117.51,4
2FDTHlrBguDzQkp7PVj16Q,Sprinter,"Dave, Central Cee",94,TRUE,229.133,Sprinter,2023/6/1,0.916,0.583,1,-8.067,1,0.241,0.186,0,0.0798,0.661,141.095,4
3wJHCry960drNlAUGrJLmz,ただ君に晴れ,ヨルシカ,76,FALSE,198.971,負け犬にアンコールはいらない,2018/5/9,0.679,0.834,5,-3.223,1,0.032,0.343,0.00000574,0.119,0.962,139.996,4
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,"The Chainsmokers, Coldplay",87,FALSE,247.16,Memories...Do Not Open,2017/4/7,0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,4
6TlQ5fbojNRuG0hPQMbxeW,Live Forever - Remastered,Oasis,73,FALSE,276.666,Definitely Maybe (Deluxe Edition Remastered),1994/1/1,0.286,0.822,9,-3.366,0,0.0381,0.0000231,0.0000131,0.353,0.19,90.96,4
3GdwjAsCsoE79ObhsJFyYb,I Killed You,"Tyler, The Creator",75,TRUE,168.42,CHROMAKOPIA,2024/10/28,0.749,0.896,2,-4.909,1,0.219,0.356,0.00075,0.267,0.447,97.121,4
